"TXNAME","GENEID"
"ENST00000481581","ENSG00000170266"
"ENST00000490658","ENSG00000170266"
"ENST00000498537","ENSG00000170266"
"ENST00000415454","ENSG00000170266"
"ENST00000446732","ENSG00000170266"
"ENST00000438227","ENSG00000170266"
"ENST00000440656","ENSG00000170266"
"ENST00000464355","ENSG00000170266"
"ENST00000450835","ENSG00000170266"
"ENST00000436768","ENSG00000170266"
"ENST00000416695","ENSG00000188167"
"ENST00000342462","ENSG00000188167"
"ENST00000607832","ENSG00000272149"
"ENST00000309558","ENSG00000173705"
"ENST00000412539","ENSG00000173705"
"ENST00000420390","ENSG00000230119"
"ENST00000283629","ENSG00000153560"
"ENST00000492136","ENSG00000153560"
"ENST00000447368","ENSG00000153560"
"ENST00000466441","ENSG00000153560"
"ENST00000283628","ENSG00000153560"
"ENST00000486388","ENSG00000153560"
"ENST00000464787","ENSG00000153560"
"ENST00000411650","ENSG00000153560"
"ENST00000490112","ENSG00000153560"
"ENST00000467613","ENSG00000153560"
"ENST00000481761","ENSG00000153560"
"ENST00000456378","ENSG00000153560"
"ENST00000496310","ENSG00000153560"
"ENST00000365305","ENSG00000202175"
"ENST00000464961","ENSG00000163539"
"ENST00000468888","ENSG00000163539"
"ENST00000399362","ENSG00000163539"
"ENST00000650653","ENSG00000163539"
"ENST00000359576","ENSG00000163539"
"ENST00000480013","ENSG00000163539"
"ENST00000461133","ENSG00000163539"
"ENST00000487553","ENSG00000163539"
"ENST00000635664","ENSG00000163539"
"ENST00000476251","ENSG00000163539"
"ENST00000494261","ENSG00000163539"
"ENST00000480385","ENSG00000163539"
"ENST00000493577","ENSG00000163539"
"ENST00000491045","ENSG00000163539"
"ENST00000475576","ENSG00000163539"
"ENST00000313350","ENSG00000163539"
"ENST00000487200","ENSG00000163539"
"ENST00000333778","ENSG00000163539"
"ENST00000485378","ENSG00000163539"
"ENST00000496954","ENSG00000163539"
"ENST00000476433","ENSG00000163539"
"ENST00000482896","ENSG00000163539"
"ENST00000498331","ENSG00000163539"
"ENST00000486796","ENSG00000163539"
"ENST00000462878","ENSG00000163539"
"ENST00000467956","ENSG00000163539"
"ENST00000434628","ENSG00000228112"
"ENST00000604982","ENSG00000271643"
"ENST00000442567","ENSG00000227498"
"ENST00000413425","ENSG00000228767"
"ENST00000391140","ENSG00000212442"
"ENST00000415706","ENSG00000230830"
"ENST00000454568","ENSG00000236158"
"ENST00000425093","ENSG00000231382"
"ENST00000416516","ENSG00000163673"
"ENST00000636136","ENSG00000163673"
"ENST00000498047","ENSG00000163673"
"ENST00000388967","ENSG00000230067"
"ENST00000424886","ENSG00000230067"
"ENST00000623312","ENSG00000279727"
"ENST00000623207","ENSG00000279727"
"ENST00000631338","ENSG00000281100"
"ENST00000429976","ENSG00000168016"
"ENST00000646897","ENSG00000168016"
"ENST00000645898","ENSG00000168016"
"ENST00000646436","ENSG00000168016"
"ENST00000643881","ENSG00000168016"
"ENST00000463984","ENSG00000168016"
"ENST00000441346","ENSG00000234073"
"ENST00000463764","ENSG00000168016"
"ENST00000387446","ENSG00000210181"
"ENST00000607089","ENSG00000272334"
"ENST00000322716","ENSG00000178567"
"ENST00000623924","ENSG00000178567"
"ENST00000624586","ENSG00000178567"
"ENST00000494408","ENSG00000224858"
"ENST00000336686","ENSG00000093167"
"ENST00000354379","ENSG00000093167"
"ENST00000460646","ENSG00000093167"
"ENST00000421276","ENSG00000093167"
"ENST00000496479","ENSG00000093167"
"ENST00000396428","ENSG00000093167"
"ENST00000440230","ENSG00000093167"
"ENST00000440742","ENSG00000093167"
"ENST00000487246","ENSG00000093167"
"ENST00000416425","ENSG00000093167"
"ENST00000481682","ENSG00000093167"
"ENST00000383918","ENSG00000206645"
"ENST00000461672","ENSG00000093167"
"ENST00000438374","ENSG00000093167"
"ENST00000434749","ENSG00000093167"
"ENST00000436858","ENSG00000093167"
"ENST00000452742","ENSG00000093167"
"ENST00000416536","ENSG00000224080"
"ENST00000482466","ENSG00000093167"
"ENST00000490597","ENSG00000093167"
"ENST00000496825","ENSG00000093167"
"ENST00000483306","ENSG00000093167"
"ENST00000604992","ENSG00000270194"
"ENST00000458743","ENSG00000239105"
"ENST00000653023","ENSG00000235257"
"ENST00000663634","ENSG00000235257"
"ENST00000653850","ENSG00000235257"
"ENST00000663533","ENSG00000235257"
"ENST00000653285","ENSG00000235257"
"ENST00000661580","ENSG00000235257"
"ENST00000449586","ENSG00000235257"
"ENST00000655095","ENSG00000235257"
"ENST00000667507","ENSG00000235257"
"ENST00000660790","ENSG00000235257"
"ENST00000630762","ENSG00000235257"
"ENST00000420870","ENSG00000235257"
"ENST00000659504","ENSG00000235257"
"ENST00000670835","ENSG00000235257"
"ENST00000438136","ENSG00000235257"
"ENST00000456468","ENSG00000236411"
"ENST00000450990","ENSG00000235257"
"ENST00000657484","ENSG00000235257"
"ENST00000660349","ENSG00000235257"
"ENST00000660845","ENSG00000235257"
"ENST00000666414","ENSG00000235257"
"ENST00000660689","ENSG00000235257"
"ENST00000664002","ENSG00000235257"
"ENST00000439246","ENSG00000235257"
"ENST00000445429","ENSG00000235257"
"ENST00000626336","ENSG00000235257"
"ENST00000457661","ENSG00000235257"
"ENST00000608505","ENSG00000235257"
"ENST00000430620","ENSG00000235257"
"ENST00000429532","ENSG00000235257"
"ENST00000630986","ENSG00000235257"
"ENST00000614028","ENSG00000235257"
"ENST00000629314","ENSG00000235257"
"ENST00000630010","ENSG00000235257"
"ENST00000630589","ENSG00000235257"
"ENST00000366441","ENSG00000235257"
"ENST00000594579","ENSG00000235257"
"ENST00000417185","ENSG00000187091"
"ENST00000461445","ENSG00000187091"
"ENST00000463876","ENSG00000187091"
"ENST00000334661","ENSG00000187091"
"ENST00000495395","ENSG00000187091"
"ENST00000484829","ENSG00000187091"
"ENST00000495367","ENSG00000187091"
"ENST00000479619","ENSG00000187091"
"ENST00000473834","ENSG00000187091"
"ENST00000451419","ENSG00000060971"
"ENST00000301810","ENSG00000060971"
"ENST00000411549","ENSG00000060971"
"ENST00000625927","ENSG00000060971"
"ENST00000627515","ENSG00000060971"
"ENST00000333167","ENSG00000060971"
"ENST00000469559","ENSG00000060971"
"ENST00000480865","ENSG00000060971"
"ENST00000450296","ENSG00000060971"
"ENST00000452171","ENSG00000060971"
"ENST00000469600","ENSG00000060971"
"ENST00000365095","ENSG00000201965"
"ENST00000421218","ENSG00000060971"
"ENST00000440176","ENSG00000060971"
"ENST00000423611","ENSG00000060971"
"ENST00000447223","ENSG00000060971"
"ENST00000418880","ENSG00000060971"
"ENST00000465181","ENSG00000060971"
"ENST00000484284","ENSG00000060971"
"ENST00000460424","ENSG00000060971"
"ENST00000489559","ENSG00000060971"
"ENST00000440724","ENSG00000237982"
"ENST00000362644","ENSG00000199514"
"ENST00000427139","ENSG00000230123"
"ENST00000441531","ENSG00000229589"
"ENST00000384781","ENSG00000207512"
"ENST00000443589","ENSG00000230683"
"ENST00000435924","ENSG00000232439"
"ENST00000414099","ENSG00000183873"
"ENST00000423572","ENSG00000183873"
"ENST00000413689","ENSG00000183873"
"ENST00000425664","ENSG00000183873"
"ENST00000451551","ENSG00000183873"
"ENST00000333535","ENSG00000183873"
"ENST00000455624","ENSG00000183873"
"ENST00000450102","ENSG00000183873"
"ENST00000449557","ENSG00000183873"
"ENST00000464652","ENSG00000183873"
"ENST00000491944","ENSG00000183873"
"ENST00000612060","ENSG00000183873"
"ENST00000476683","ENSG00000183873"
"ENST00000327956","ENSG00000183873"
"ENST00000655275","ENSG00000185313"
"ENST00000449082","ENSG00000185313"
"ENST00000643108","ENSG00000185313"
"ENST00000644826","ENSG00000185313"
"ENST00000643924","ENSG00000185313"
"ENST00000302328","ENSG00000168356"
"ENST00000668754","ENSG00000168356"
"ENST00000456224","ENSG00000168356"
"ENST00000444237","ENSG00000168356"
"ENST00000665106","ENSG00000168356"
"ENST00000441302","ENSG00000114745"
"ENST00000319283","ENSG00000114745"
"ENST00000453680","ENSG00000114745"
"ENST00000452389","ENSG00000114745"
"ENST00000422110","ENSG00000114745"
"ENST00000431601","ENSG00000114745"
"ENST00000479927","ENSG00000114745"
"ENST00000476334","ENSG00000114745"
"ENST00000427459","ENSG00000114745"
"ENST00000470910","ENSG00000114745"
"ENST00000419156","ENSG00000114745"
"ENST00000489587","ENSG00000114745"
"ENST00000466443","ENSG00000114745"
"ENST00000488479","ENSG00000114745"
"ENST00000473827","ENSG00000114745"
"ENST00000479124","ENSG00000114745"
"ENST00000437458","ENSG00000114745"
"ENST00000416741","ENSG00000114745"
"ENST00000411813","ENSG00000114745"
"ENST00000493851","ENSG00000114745"
"ENST00000492064","ENSG00000114745"
"ENST00000413243","ENSG00000114745"
"ENST00000441081","ENSG00000114745"
"ENST00000493938","ENSG00000114745"
"ENST00000493751","ENSG00000114745"
"ENST00000486133","ENSG00000114745"
"ENST00000469471","ENSG00000114745"
"ENST00000273153","ENSG00000144655"
"ENST00000514182","ENSG00000144655"
"ENST00000396251","ENSG00000168334"
"ENST00000340369","ENSG00000168334"
"ENST00000421646","ENSG00000168334"
"ENST00000664840","ENSG00000287995"
"ENST00000399220","ENSG00000168329"
"ENST00000542107","ENSG00000168329"
"ENST00000541347","ENSG00000168329"
"ENST00000358309","ENSG00000168329"
"ENST00000435290","ENSG00000168329"
"ENST00000412814","ENSG00000168329"
"ENST00000655387","ENSG00000287780"
"ENST00000435940","ENSG00000238267"
"ENST00000662277","ENSG00000286781"
"ENST00000648447","ENSG00000285885"
"ENST00000657703","ENSG00000280739"
"ENST00000655651","ENSG00000280739"
"ENST00000625390","ENSG00000280739"
"ENST00000657144","ENSG00000280739"
"ENST00000629217","ENSG00000280739"
"ENST00000631175","ENSG00000280739"
"ENST00000628298","ENSG00000280739"
"ENST00000661550","ENSG00000280739"
"ENST00000663919","ENSG00000280739"
"ENST00000629723","ENSG00000280739"
"ENST00000668232","ENSG00000280739"
"ENST00000663881","ENSG00000280739"
"ENST00000626073","ENSG00000280739"
"ENST00000439293","ENSG00000223797"
"ENST00000420790","ENSG00000230274"
"ENST00000669707","ENSG00000223797"
"ENST00000425156","ENSG00000223797"
"ENST00000668358","ENSG00000223797"
"ENST00000452768","ENSG00000223797"
"ENST00000420850","ENSG00000223797"
"ENST00000363036","ENSG00000199906"
"ENST00000445207","ENSG00000234067"
"ENST00000421044","ENSG00000226845"
"ENST00000456335","ENSG00000226302"
"ENST00000433516","ENSG00000229072"
"ENST00000453828","ENSG00000233096"
"ENST00000415774","ENSG00000233919"
"ENST00000489118","ENSG00000168038"
"ENST00000301831","ENSG00000168038"
"ENST00000516600","ENSG00000252409"
"ENST00000411010","ENSG00000222942"
"ENST00000460406","ENSG00000168038"
"ENST00000441771","ENSG00000223513"
"ENST00000516177","ENSG00000251986"
"ENST00000420927","ENSG00000168038"
"ENST00000390843","ENSG00000212145"
"ENST00000481226","ENSG00000168038"
"ENST00000484323","ENSG00000168038"
"ENST00000459802","ENSG00000168038"
"ENST00000497684","ENSG00000168038"
"ENST00000453224","ENSG00000168038"
"ENST00000431379","ENSG00000168038"
"ENST00000414606","ENSG00000168038"
"ENST00000460978","ENSG00000168038"
"ENST00000434712","ENSG00000229339"
"ENST00000414372","ENSG00000234562"
"ENST00000334681","ENSG00000187094"
"ENST00000396169","ENSG00000187094"
"ENST00000434608","ENSG00000187094"
"ENST00000484359","ENSG00000187094"
"ENST00000441172","ENSG00000157093"
"ENST00000287748","ENSG00000157093"
"ENST00000470991","ENSG00000157093"
"ENST00000626268","ENSG00000232354"
"ENST00000629337","ENSG00000232354"
"ENST00000600342","ENSG00000232354"
"ENST00000626097","ENSG00000232354"
"ENST00000626444","ENSG00000232354"
"ENST00000630614","ENSG00000232354"
"ENST00000452639","ENSG00000232354"
"ENST00000626193","ENSG00000232354"
"ENST00000598837","ENSG00000232354"
"ENST00000626992","ENSG00000232354"
"ENST00000631311","ENSG00000232354"
"ENST00000625950","ENSG00000232354"
"ENST00000628141","ENSG00000232354"
"ENST00000628282","ENSG00000232354"
"ENST00000602176","ENSG00000232354"
"ENST00000627073","ENSG00000232354"
"ENST00000626317","ENSG00000232354"
"ENST00000627914","ENSG00000232354"
"ENST00000596630","ENSG00000232354"
"ENST00000629306","ENSG00000232354"
"ENST00000627014","ENSG00000232354"
"ENST00000601312","ENSG00000232354"
"ENST00000628996","ENSG00000232354"
"ENST00000626936","ENSG00000232354"
"ENST00000625304","ENSG00000232354"
"ENST00000593621","ENSG00000232354"
"ENST00000625717","ENSG00000232354"
"ENST00000628222","ENSG00000232354"
"ENST00000593611","ENSG00000232354"
"ENST00000627080","ENSG00000232354"
"ENST00000630335","ENSG00000232354"
"ENST00000626234","ENSG00000232354"
"ENST00000630253","ENSG00000232354"
"ENST00000628210","ENSG00000232354"
"ENST00000608869","ENSG00000232354"
"ENST00000610022","ENSG00000232354"
"ENST00000451653","ENSG00000093183"
"ENST00000423701","ENSG00000093183"
"ENST00000264454","ENSG00000093183"
"ENST00000273156","ENSG00000093183"
"ENST00000417572","ENSG00000093183"
"ENST00000449617","ENSG00000093183"
"ENST00000456515","ENSG00000093183"
"ENST00000493107","ENSG00000093183"
"ENST00000383750","ENSG00000093183"
"ENST00000450981","ENSG00000093183"
"ENST00000445388","ENSG00000093183"
"ENST00000454141","ENSG00000093183"
"ENST00000416880","ENSG00000093183"
"ENST00000487701","ENSG00000093183"
"ENST00000420163","ENSG00000093183"
"ENST00000456222","ENSG00000093183"
"ENST00000438017","ENSG00000230084"
"ENST00000445452","ENSG00000230084"
"ENST00000653434","ENSG00000230084"
"ENST00000668806","ENSG00000230084"
"ENST00000434363","ENSG00000230084"
"ENST00000663852","ENSG00000287629"
"ENST00000462015","ENSG00000240203"
"ENST00000490003","ENSG00000010282"
"ENST00000466007","ENSG00000010282"
"ENST00000426666","ENSG00000010282"
"ENST00000310417","ENSG00000010282"
"ENST00000441594","ENSG00000010282"
"ENST00000479631","ENSG00000285539"
"ENST00000480939","ENSG00000010282"
"ENST00000457462","ENSG00000010282"
"ENST00000416756","ENSG00000010282"
"ENST00000455195","ENSG00000010282"
"ENST00000417472","ENSG00000010282"
"ENST00000496027","ENSG00000285539"
"ENST00000442469","ENSG00000010282"
"ENST00000497000","ENSG00000010282"
"ENST00000648550","ENSG00000280571"
"ENST00000310232","ENSG00000244607"
"ENST00000466031","ENSG00000244607"
"ENST00000472921","ENSG00000244607"
"ENST00000482100","ENSG00000244607"
"ENST00000479576","ENSG00000244607"
"ENST00000492806","ENSG00000244607"
"ENST00000435327","ENSG00000244607"
"ENST00000431549","ENSG00000280571"
"ENST00000321331","ENSG00000181061"
"ENST00000418900","ENSG00000181061"
"ENST00000470543","ENSG00000181061"
"ENST00000430190","ENSG00000181061"
"ENST00000625589","ENSG00000235288"
"ENST00000452906","ENSG00000181061"
"ENST00000449063","ENSG00000235288"
"ENST00000629885","ENSG00000235288"
"ENST00000437102","ENSG00000180432"
"ENST00000316161","ENSG00000180432"
"ENST00000447834","ENSG00000206552"
"ENST00000441964","ENSG00000144647"
"ENST00000344697","ENSG00000144647"
"ENST00000607513","ENSG00000234617"
"ENST00000422681","ENSG00000234617"
"ENST00000466658","ENSG00000160746"
"ENST00000292246","ENSG00000160746"
"ENST00000350459","ENSG00000160746"
"ENST00000396091","ENSG00000160746"
"ENST00000414522","ENSG00000160746"
"ENST00000451430","ENSG00000160746"
"ENST00000448045","ENSG00000160746"
"ENST00000413663","ENSG00000223916"
"ENST00000427171","ENSG00000160746"
"ENST00000428472","ENSG00000160746"
"ENST00000444344","ENSG00000160746"
"ENST00000456438","ENSG00000160746"
"ENST00000413397","ENSG00000160746"
"ENST00000439141","ENSG00000160746"
"ENST00000428831","ENSG00000160746"
"ENST00000436073","ENSG00000160746"
"ENST00000486959","ENSG00000160746"
"ENST00000495772","ENSG00000160746"
"ENST00000432423","ENSG00000235886"
"ENST00000606217","ENSG00000272121"
"ENST00000624016","ENSG00000280435"
"ENST00000607510","ENSG00000271937"
"ENST00000636468","ENSG00000225873"
"ENST00000634610","ENSG00000225873"
"ENST00000416124","ENSG00000225873"
"ENST00000637612","ENSG00000225873"
"ENST00000647047","ENSG00000225873"
"ENST00000396077","ENSG00000185219"
"ENST00000425708","ENSG00000185219"
"ENST00000617032","ENSG00000185219"
"ENST00000460529","ENSG00000185219"
"ENST00000474600","ENSG00000185219"
"ENST00000650400","ENSG00000178917"
"ENST00000436261","ENSG00000178917"
"ENST00000489411","ENSG00000178917"
"ENST00000463067","ENSG00000178917"
"ENST00000399046","ENSG00000214825"
"ENST00000616549","ENSG00000277509"
"ENST00000457331","ENSG00000236869"
"ENST00000452433","ENSG00000214820"
"ENST00000447691","ENSG00000233509"
"ENST00000425115","ENSG00000235805"
"ENST00000484437","ENSG00000163807"
"ENST00000296121","ENSG00000163807"
"ENST00000339420","ENSG00000163812"
"ENST00000424952","ENSG00000163812"
"ENST00000466084","ENSG00000163812"
"ENST00000443879","ENSG00000163812"
"ENST00000296127","ENSG00000163812"
"ENST00000479314","ENSG00000163812"
"ENST00000342790","ENSG00000163812"
"ENST00000433512","ENSG00000163812"
"ENST00000455235","ENSG00000163812"
"ENST00000419642","ENSG00000163812"
"ENST00000478669","ENSG00000163812"
"ENST00000516601","ENSG00000252410"
"ENST00000296129","ENSG00000163814"
"ENST00000425231","ENSG00000163814"
"ENST00000490471","ENSG00000163814"
"ENST00000431490","ENSG00000224094"
"ENST00000503771","ENSG00000249992"
"ENST00000365398","ENSG00000202268"
"ENST00000442534","ENSG00000232455"
"ENST00000658801","ENSG00000230530"
"ENST00000427644","ENSG00000230530"
"ENST00000429798","ENSG00000230530"
"ENST00000655322","ENSG00000230530"
"ENST00000358525","ENSG00000163817"
"ENST00000353278","ENSG00000163817"
"ENST00000456124","ENSG00000163817"
"ENST00000473146","ENSG00000163817"
"ENST00000493980","ENSG00000163817"
"ENST00000413781","ENSG00000163817"
"ENST00000470226","ENSG00000163817"
"ENST00000296135","ENSG00000163818"
"ENST00000536047","ENSG00000163818"
"ENST00000539217","ENSG00000163818"
"ENST00000418700","ENSG00000163818"
"ENST00000448111","ENSG00000163818"
"ENST00000411866","ENSG00000163818"
"ENST00000469874","ENSG00000163818"
"ENST00000440576","ENSG00000163818"
"ENST00000478551","ENSG00000163818"
"ENST00000490463","ENSG00000163818"
"ENST00000495864","ENSG00000163818"
"ENST00000480156","ENSG00000163818"
"ENST00000445698","ENSG00000163818"
"ENST00000492333","ENSG00000163818"
"ENST00000472635","ENSG00000163818"
"ENST00000483279","ENSG00000163818"
"ENST00000425889","ENSG00000236930"
"ENST00000535325","ENSG00000163820"
"ENST00000296137","ENSG00000163820"
"ENST00000433878","ENSG00000163820"
"ENST00000438446","ENSG00000163820"
"ENST00000471739","ENSG00000163820"
"ENST00000309285","ENSG00000173578"
"ENST00000395946","ENSG00000173578"
"ENST00000451650","ENSG00000229515"
"ENST00000296140","ENSG00000163823"
"ENST00000417777","ENSG00000236736"
"ENST00000451485","ENSG00000223552"
"ENST00000635852","ENSG00000283646"
"ENST00000661642","ENSG00000283646"
"ENST00000231751","ENSG00000012223"
"ENST00000426532","ENSG00000012223"
"ENST00000417439","ENSG00000012223"
"ENST00000443496","ENSG00000012223"
"ENST00000493056","ENSG00000012223"
"ENST00000478874","ENSG00000012223"
"ENST00000462667","ENSG00000012223"
"ENST00000431944","ENSG00000012223"
"ENST00000498301","ENSG00000012223"
